server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_4,22:03:20,22:03:50,2516.02,4890.18,Disk thrash suspected
server_4,22:03:30,22:04:00,2516.02,4890.18,Disk thrash suspected
server_4,22:03:40,22:04:10,1012.99,4890.18,Disk thrash suspected
server_4,22:03:50,22:04:20,16593.23,66.07,Possible DDoS
server_4,22:04:00,22:04:30,16593.23,66.07,Possible DDoS
server_4,22:04:10,22:04:40,16593.23,6029.62,Network flood + Disk thrash suspected
server_4,22:04:20,22:04:50,1031.48,6029.62,Disk thrash suspected
server_4,22:04:30,22:05:00,1031.48,6029.62,Disk thrash suspected
server_4,22:04:40,22:05:10,3404.40,801.99,""
server_4,22:04:50,22:05:20,3404.40,3387.27,""
server_4,22:05:00,22:05:30,3404.40,3387.27,""
server_4,22:05:10,22:05:40,899.01,3387.27,""
server_4,22:05:20,22:05:50,657.73,7267.62,Disk thrash suspected
server_4,22:05:30,22:06:00,596.74,8076.46,Disk thrash suspected
server_4,22:05:40,22:06:10,551.17,8076.46,Disk thrash suspected
server_4,22:05:50,22:06:20,4483.87,8076.46,Disk thrash suspected
server_4,22:06:00,22:06:30,4483.87,962.83,""
server_4,22:06:10,22:06:40,8818.61,962.83,Possible DDoS
server_4,22:06:20,22:06:50,8818.61,147.60,Possible DDoS
server_4,22:06:30,22:07:00,8818.61,4352.02,Possible DDoS
server_4,22:06:40,22:07:10,2560.00,4352.02,""
server_4,22:06:50,22:07:20,2560.00,4352.02,""
server_4,22:07:00,22:07:30,6203.05,6422.68,Network flood + Disk thrash suspected
server_4,22:07:10,22:07:40,6203.05,6422.68,Network flood + Disk thrash suspected
server_4,22:07:20,22:07:50,8627.45,6422.68,Network flood + Disk thrash suspected
server_4,22:07:30,22:08:00,8627.45,161.69,Possible DDoS
server_4,22:07:40,22:08:10,8627.45,161.69,Possible DDoS
server_4,22:07:50,22:08:20,1482.65,1438.62,""
server_4,22:08:00,22:08:30,1482.65,1438.62,""
server_4,22:08:10,22:08:40,1482.65,1438.62,""
server_4,22:08:20,22:08:50,1013.96,100.81,""
server_4,22:08:30,22:09:00,979.52,100.81,""
server_4,22:08:40,22:09:10,13889.23,167.50,Possible DDoS
server_4,22:08:50,22:09:20,13889.23,4139.63,Possible DDoS
server_4,22:09:00,22:09:30,13889.23,4139.63,Possible DDoS
server_4,22:09:10,22:09:40,725.76,4139.63,""
server_4,22:09:20,22:09:50,3610.61,885.05,""
server_4,22:09:30,22:10:00,3925.70,1922.13,""
server_4,22:09:40,22:10:10,3925.70,1922.13,""
server_4,22:09:50,22:10:20,3925.70,4280.14,""
server_4,22:10:00,22:10:30,761.26,4280.14,""
server_4,22:10:10,22:10:40,397.17,4280.14,""
server_4,22:10:20,22:10:50,6317.33,177.91,Possible DDoS
server_4,22:10:30,22:11:00,6317.33,177.91,Possible DDoS
server_4,22:10:40,22:11:10,6317.33,8649.36,Network flood + Disk thrash suspected
server_4,22:10:50,22:11:20,1009.07,8649.36,Disk thrash suspected
server_4,22:11:00,22:11:30,522.26,8650.15,Disk thrash suspected
server_4,22:11:10,22:11:40,522.26,8650.15,Disk thrash suspected
server_4,22:11:20,22:11:50,498.69,8650.15,Disk thrash suspected
server_4,22:11:30,22:12:00,2550.51,1923.98,""
server_4,22:11:40,22:12:10,16136.19,1923.98,Possible DDoS
server_4,22:11:50,22:12:20,16136.19,1923.98,Possible DDoS
server_4,22:12:00,22:12:30,16136.19,1080.66,Possible DDoS
server_4,22:12:10,22:12:40,10125.58,1080.66,Possible DDoS
server_4,22:12:20,22:12:50,17534.19,1008.54,Possible DDoS
server_4,22:12:30,22:13:00,17534.19,1008.54,Possible DDoS
server_4,22:12:40,22:13:10,17534.19,9324.09,Network flood + Disk thrash suspected
server_4,22:12:50,22:13:20,2516.35,9324.09,Disk thrash suspected
server_4,22:13:00,22:13:30,3621.14,9324.09,Disk thrash suspected
server_4,22:13:10,22:13:40,10064.96,1388.96,Possible DDoS
server_4,22:13:20,22:13:50,10064.96,1388.96,Possible DDoS
server_4,22:13:30,22:14:00,10064.96,99.67,Possible DDoS
server_4,22:13:40,22:14:10,855.63,9084.42,Disk thrash suspected
server_4,22:13:50,22:14:20,8017.54,9084.42,Network flood + Disk thrash suspected
server_4,22:14:00,22:14:30,15333.63,9084.42,Network flood + Disk thrash suspected
server_4,22:14:10,22:14:40,15333.63,183.24,Possible DDoS
server_4,22:14:20,22:14:50,15333.63,4217.23,Possible DDoS
server_4,22:14:30,22:15:00,4515.51,5088.27,Disk thrash suspected
server_4,22:14:40,22:15:10,12239.50,5088.27,Network flood + Disk thrash suspected
server_4,22:14:50,22:15:20,12239.50,5088.27,Network flood + Disk thrash suspected
server_4,22:15:00,22:15:30,12239.50,132.30,Possible DDoS
server_4,22:15:10,22:15:40,4068.37,4587.31,Disk thrash suspected
server_4,22:15:20,22:15:50,4068.37,4587.31,Disk thrash suspected
server_4,22:15:30,22:16:00,4068.37,4587.31,Disk thrash suspected
server_4,22:15:40,22:16:10,978.75,134.79,""
server_4,22:15:50,22:16:20,978.75,77.50,""
server_4,22:16:00,22:16:30,19220.73,100.92,Possible DDoS
server_4,22:16:10,22:16:40,19220.73,103.38,Possible DDoS
server_4,22:16:20,22:16:50,19220.73,117.02,Possible DDoS
server_4,22:16:30,22:17:00,1028.25,117.02,""
server_4,22:16:40,22:17:10,17004.47,117.02,Possible DDoS
server_4,22:16:50,22:17:20,17004.47,578.42,Possible DDoS
server_4,22:17:00,22:17:30,17004.47,578.42,Possible DDoS
server_4,22:17:10,22:17:40,13691.17,3123.29,Possible DDoS
server_4,22:17:20,22:17:50,15986.30,3123.29,Possible DDoS
server_4,22:17:30,22:18:00,15986.30,3123.29,Possible DDoS
server_4,22:17:40,22:18:10,15986.30,1899.09,Possible DDoS
server_4,22:17:50,22:18:20,6633.12,1899.09,Possible DDoS
server_4,22:18:00,22:18:30,6633.12,93.49,Possible DDoS
server_4,22:18:10,22:18:40,4539.08,1115.20,""
server_4,22:18:20,22:18:50,4539.08,1115.20,""
server_4,22:18:30,22:19:00,4539.08,1115.20,""
server_4,22:18:40,22:19:10,1257.19,639.05,""
server_4,22:18:50,22:19:20,1257.19,639.05,""
server_4,22:19:00,22:19:30,1257.19,8414.51,Disk thrash suspected
server_4,22:19:10,22:19:40,983.37,8414.51,Disk thrash suspected
server_4,22:19:20,22:19:50,19074.53,8414.51,Network flood + Disk thrash suspected
server_4,22:19:30,22:20:00,19074.53,1568.37,Possible DDoS
server_4,22:19:40,22:20:10,19074.53,5751.17,Network flood + Disk thrash suspected
server_4,22:19:50,22:20:20,13835.16,5751.17,Network flood + Disk thrash suspected
server_4,22:20:00,22:20:30,13835.16,5751.17,Network flood + Disk thrash suspected
server_4,22:20:10,22:20:40,13835.16,1013.09,Possible DDoS
server_4,22:20:20,22:20:50,8831.27,1013.09,Possible DDoS
server_4,22:20:30,22:21:00,9447.51,110.59,Possible DDoS
server_4,22:20:40,22:21:10,9447.51,8619.55,Network flood + Disk thrash suspected
server_4,22:20:50,22:21:20,9447.51,8619.55,Network flood + Disk thrash suspected
server_4,22:21:00,22:21:30,2472.42,8619.55,Disk thrash suspected
server_4,22:21:10,22:21:40,2472.42,1395.58,""
server_4,22:21:20,22:21:50,2472.42,8975.39,Disk thrash suspected
server_4,22:21:30,22:22:00,942.85,8975.39,Disk thrash suspected
server_4,22:21:40,22:22:10,3762.14,8975.39,Disk thrash suspected
server_4,22:21:50,22:22:20,3762.14,1653.53,""
server_4,22:22:00,22:22:30,3762.14,1716.15,""
server_4,22:22:10,22:22:40,4392.50,9117.64,Disk thrash suspected
server_4,22:22:20,22:22:50,4392.50,9117.64,Disk thrash suspected
server_4,22:22:30,22:23:00,4392.50,9117.64,Disk thrash suspected
server_4,22:22:40,22:23:10,12413.71,177.82,Possible DDoS
server_4,22:22:50,22:23:20,12413.71,9354.54,Network flood + Disk thrash suspected
server_4,22:23:00,22:23:30,12413.71,9354.54,Network flood + Disk thrash suspected
server_4,22:23:10,22:23:40,10515.84,9354.54,Network flood + Disk thrash suspected
server_4,22:23:20,22:23:50,10515.84,7311.64,Network flood + Disk thrash suspected
server_4,22:23:30,22:24:00,10515.84,8782.59,Network flood + Disk thrash suspected
server_4,22:23:40,22:24:10,14706.81,8782.59,Network flood + Disk thrash suspected
server_4,22:23:50,22:24:20,14706.81,8782.59,Network flood + Disk thrash suspected
server_4,22:24:00,22:24:30,14706.81,115.00,Possible DDoS
server_4,22:24:10,22:24:40,762.79,115.00,""
server_4,22:24:20,22:24:50,762.79,80.87,""
server_4,22:24:30,22:25:00,762.79,72.71,""
server_4,22:24:40,22:25:10,741.02,8166.55,Disk thrash suspected
server_4,22:24:50,22:25:20,691.25,8166.55,Disk thrash suspected
server_4,22:25:00,22:25:30,3210.12,8166.55,Disk thrash suspected
server_4,22:25:10,22:25:40,3210.12,4303.82,""
server_4,22:25:20,22:25:50,3210.12,992.90,""
server_4,22:25:30,22:26:00,8269.00,992.90,Possible DDoS
server_4,22:25:40,22:26:10,19196.88,914.70,Possible DDoS
server_4,22:25:50,22:26:20,19196.88,189.19,Possible DDoS
server_4,22:26:00,22:26:30,19196.88,145.83,Possible DDoS
server_4,22:26:10,22:26:40,639.06,71.28,""
server_4,22:26:20,22:26:50,639.06,9771.65,Disk thrash suspected
server_4,22:26:30,22:27:00,952.86,9771.65,Disk thrash suspected
server_4,22:26:40,22:27:10,952.86,9771.65,Disk thrash suspected
server_4,22:26:50,22:27:20,952.86,5803.36,Disk thrash suspected
server_4,22:27:00,22:27:30,3778.49,5803.36,Disk thrash suspected
server_4,22:27:10,22:27:40,5105.40,1787.62,Possible DDoS
server_4,22:27:20,22:27:50,5105.40,1787.62,Possible DDoS
server_4,22:27:30,22:28:00,5105.40,1517.29,Possible DDoS
server_4,22:27:40,22:28:10,987.60,128.71,""
server_4,22:27:50,22:28:20,987.60,128.71,""
server_4,22:28:00,22:28:30,987.60,128.71,""
server_4,22:28:10,22:28:40,967.68,79.28,""
server_4,22:28:20,22:28:50,967.68,79.28,""
server_4,22:28:30,22:29:00,3584.72,1530.84,""
server_4,22:28:40,22:29:10,3584.72,4183.53,""
server_4,22:28:50,22:29:20,3584.72,4183.53,""
server_4,22:29:00,22:29:30,1343.44,4183.53,""
server_4,22:29:10,22:29:40,10964.71,1953.39,Possible DDoS
server_4,22:29:20,22:29:50,10964.71,1953.39,Possible DDoS
server_4,22:29:30,22:30:00,10964.71,1791.02,Possible DDoS
server_4,22:29:40,22:30:10,3360.54,1850.55,""
server_4,22:29:50,22:30:20,3360.54,5736.89,Disk thrash suspected
server_4,22:30:00,22:30:30,1818.20,5736.89,Disk thrash suspected
server_4,22:30:10,22:30:40,489.87,7692.90,Disk thrash suspected
server_4,22:30:20,22:30:50,457.42,7692.90,Disk thrash suspected
server_4,22:30:30,22:31:00,894.44,7692.90,Disk thrash suspected
server_4,22:30:40,22:31:10,979.02,9019.01,Disk thrash suspected
server_4,22:30:50,22:31:20,979.02,9019.01,Disk thrash suspected
server_4,22:31:00,22:31:30,4560.35,9019.01,Disk thrash suspected
server_4,22:31:10,22:31:40,4560.35,5513.94,Disk thrash suspected
server_4,22:31:20,22:31:50,7751.36,1528.20,Possible DDoS
server_4,22:31:30,22:32:00,12155.88,170.56,Possible DDoS
server_4,22:31:40,22:32:10,12155.88,8872.01,Network flood + Disk thrash suspected
server_4,22:31:50,22:32:20,12155.88,9597.44,Network flood + Disk thrash suspected
server_4,22:32:00,22:32:30,949.52,9597.44,Disk thrash suspected
server_4,22:32:10,22:32:40,949.52,9597.44,Disk thrash suspected
server_4,22:32:20,22:32:50,12412.03,8867.56,Network flood + Disk thrash suspected
server_4,22:32:30,22:33:00,12412.03,8867.56,Network flood + Disk thrash suspected
server_4,22:32:40,22:33:10,12412.03,6491.79,Network flood + Disk thrash suspected
server_4,22:32:50,22:33:20,3015.75,6491.79,Disk thrash suspected
server_4,22:33:00,22:33:30,3015.75,784.32,""
server_4,22:33:10,22:33:40,3015.75,784.32,""
server_4,22:33:20,22:33:50,6954.18,193.96,Possible DDoS
server_4,22:33:30,22:34:00,18277.89,1261.83,Possible DDoS
server_4,22:33:40,22:34:10,18277.89,1261.83,Possible DDoS
server_4,22:33:50,22:34:20,18277.89,1261.83,Possible DDoS
server_4,22:34:00,22:34:30,3042.63,1255.30,""
server_4,22:34:10,22:34:40,3042.63,1255.30,""
server_4,22:34:20,22:34:50,3042.63,1255.30,""
server_4,22:34:30,22:35:00,869.28,130.17,""
server_4,22:34:40,22:35:10,869.28,7491.88,Disk thrash suspected
server_4,22:34:50,22:35:20,10505.61,7491.88,Network flood + Disk thrash suspected
server_4,22:35:00,22:35:30,10505.61,7491.88,Network flood + Disk thrash suspected
server_4,22:35:10,22:35:40,10505.61,1066.86,Possible DDoS
server_4,22:35:20,22:35:50,15078.99,1066.86,Possible DDoS
server_4,22:35:30,22:36:00,15078.99,1066.86,Possible DDoS
server_4,22:35:40,22:36:10,15078.99,870.24,Possible DDoS
server_4,22:35:50,22:36:20,4724.17,870.24,Possible DDoS
server_4,22:36:00,22:36:30,2524.57,721.57,""
server_4,22:36:10,22:36:40,2524.57,721.57,""
server_4,22:36:20,22:36:50,13359.11,131.20,Possible DDoS
server_4,22:36:30,22:37:00,13359.11,7552.82,Network flood + Disk thrash suspected
server_4,22:36:40,22:37:10,13359.11,7552.82,Network flood + Disk thrash suspected
server_4,22:36:50,22:37:20,10394.03,7552.82,Network flood + Disk thrash suspected
server_4,22:37:00,22:37:30,10394.03,1304.44,Possible DDoS
server_4,22:37:10,22:37:40,10394.03,134.56,Possible DDoS
server_4,22:37:20,22:37:50,877.49,7539.88,Disk thrash suspected
server_4,22:37:30,22:38:00,4651.32,7539.88,Disk thrash suspected
server_4,22:37:40,22:38:10,4651.32,7539.88,Disk thrash suspected
server_4,22:37:50,22:38:20,4651.32,1859.58,""
server_4,22:38:00,22:38:30,19003.16,1859.58,Possible DDoS
server_4,22:38:10,22:38:40,19003.16,1723.33,Possible DDoS
server_4,22:38:20,22:38:50,19003.16,186.08,Possible DDoS
server_4,22:38:30,22:39:00,6759.03,84.94,Possible DDoS
server_4,22:38:40,22:39:10,16515.10,84.94,Possible DDoS
server_4,22:38:50,22:39:20,16515.10,1307.96,Possible DDoS
server_4,22:39:00,22:39:30,16515.10,1307.96,Possible DDoS
server_4,22:39:10,22:39:40,19898.15,1307.96,Possible DDoS
server_4,22:39:20,22:39:50,19898.15,1049.87,Possible DDoS
server_4,22:39:30,22:40:00,19898.15,6190.83,Network flood + Disk thrash suspected
server_4,22:39:40,22:40:10,7032.41,6190.83,Network flood + Disk thrash suspected
server_4,22:39:50,22:40:20,861.42,6190.83,Disk thrash suspected
server_4,22:40:00,22:40:30,861.42,106.48,""
server_4,22:40:10,22:40:40,8092.34,106.48,Possible DDoS
server_4,22:40:20,22:40:50,8092.34,106.48,Possible DDoS
server_4,22:40:30,22:41:00,8092.34,91.70,Possible DDoS
server_4,22:40:40,22:41:10,1001.86,91.70,""
server_4,22:40:50,22:41:20,1001.86,9781.84,Disk thrash suspected
server_4,22:41:00,22:41:30,1001.86,9781.84,Disk thrash suspected
server_4,22:41:10,22:41:40,2773.56,9781.84,Disk thrash suspected
server_4,22:41:20,22:41:50,2773.56,5480.89,Disk thrash suspected
server_4,22:41:30,22:42:00,2773.56,5480.89,Disk thrash suspected
server_4,22:41:40,22:42:10,906.31,9585.82,Disk thrash suspected
server_4,22:41:50,22:42:20,906.31,9585.82,Disk thrash suspected
server_4,22:42:00,22:42:30,1000.65,9585.82,Disk thrash suspected
server_4,22:42:10,22:42:40,2770.21,3240.27,""
server_4,22:42:20,22:42:50,2770.21,3240.27,""
server_4,22:42:30,22:43:00,2770.21,690.68,""
server_4,22:42:40,22:43:10,2290.21,1798.79,""
server_4,22:42:50,22:43:20,2290.21,1798.79,""
server_4,22:43:00,22:43:30,2290.21,1798.79,""
server_4,22:43:10,22:43:40,1031.50,185.81,""
server_4,22:43:20,22:43:50,1031.50,122.76,""
server_4,22:43:30,22:44:00,911.84,122.76,""
server_4,22:43:40,22:44:10,646.37,107.99,""
server_4,22:43:50,22:44:20,879.21,3310.36,""
server_4,22:44:00,22:44:30,879.21,3310.36,""
server_4,22:44:10,22:44:40,879.21,3310.36,""
server_4,22:44:20,22:44:50,785.53,77.26,""
server_4,22:44:30,22:45:00,921.26,88.48,""
server_4,22:44:40,22:45:10,6828.89,199.66,Possible DDoS
server_4,22:44:50,22:45:20,6828.89,1716.80,Possible DDoS
server_4,22:45:00,22:45:30,6828.89,1716.80,Possible DDoS
server_4,22:45:10,22:45:40,2503.90,1716.80,""
server_4,22:45:20,22:45:50,2503.90,1171.12,""
server_4,22:45:30,22:46:00,1230.20,4851.98,Disk thrash suspected
server_4,22:45:40,22:46:10,894.62,4851.98,Disk thrash suspected
server_4,22:45:50,22:46:20,2717.05,4851.98,Disk thrash suspected
server_4,22:46:00,22:46:30,12407.08,8562.64,Network flood + Disk thrash suspected
server_4,22:46:10,22:46:40,15273.48,8562.64,Network flood + Disk thrash suspected
server_4,22:46:20,22:46:50,15273.48,8624.79,Network flood + Disk thrash suspected
server_4,22:46:30,22:47:00,15273.48,8624.79,Network flood + Disk thrash suspected
server_4,22:46:40,22:47:10,892.87,8624.79,Disk thrash suspected
server_4,22:46:50,22:47:20,951.94,133.60,""
server_4,22:47:00,22:47:30,951.94,133.60,""
server_4,22:47:10,22:47:40,951.94,133.60,""
server_4,22:47:20,22:47:50,661.92,112.79,""
server_4,22:47:30,22:48:00,661.92,112.79,""
server_4,22:47:40,22:48:10,661.92,47.33,""
server_4,22:47:50,22:48:20,1857.65,1699.16,""
server_4,22:48:00,22:48:30,1857.65,3833.47,""
server_4,22:48:10,22:48:40,19865.04,3833.47,Possible DDoS
server_4,22:48:20,22:48:50,19865.04,3833.47,Possible DDoS
server_4,22:48:30,22:49:00,19865.04,1699.16,Possible DDoS
server_4,22:48:40,22:49:10,2243.45,1699.16,""
server_4,22:48:50,22:49:20,14426.17,1699.16,Possible DDoS
server_4,22:49:00,22:49:30,14426.17,177.59,Possible DDoS
server_4,22:49:10,22:49:40,14426.17,177.59,Possible DDoS
server_4,22:49:20,22:49:50,11153.72,177.59,Possible DDoS
server_4,22:49:30,22:50:00,11153.72,88.40,Possible DDoS
server_4,22:49:40,22:50:10,11153.72,88.40,Possible DDoS
server_4,22:49:50,22:50:20,4485.26,1583.89,""
server_4,22:50:00,22:50:30,4485.26,1583.89,""
server_4,22:50:10,22:50:40,4485.26,1583.89,""
server_4,22:50:20,22:50:50,943.63,188.68,""
server_4,22:50:30,22:51:00,943.63,188.68,""
server_4,22:50:40,22:51:10,897.86,118.79,""
server_4,22:50:50,22:51:20,897.86,4258.76,""
server_4,22:51:00,22:51:30,864.05,9395.57,Disk thrash suspected
server_4,22:51:10,22:51:40,3202.01,9395.57,Disk thrash suspected
server_4,22:51:20,22:51:50,3202.01,9395.57,Disk thrash suspected
server_4,22:51:30,22:52:00,3202.01,4439.56,""
server_4,22:51:40,22:52:10,698.43,4439.56,""
server_4,22:51:50,22:52:20,755.85,4439.56,""
server_4,22:52:00,22:52:30,954.36,4400.08,""
server_4,22:52:10,22:52:40,954.36,4400.08,""
server_4,22:52:20,22:52:50,954.36,162.61,""
server_4,22:52:30,22:53:00,5236.32,162.61,Possible DDoS
server_4,22:52:40,22:53:10,5236.32,655.59,Possible DDoS
server_4,22:52:50,22:53:20,5236.32,1756.28,Possible DDoS
server_4,22:53:00,22:53:30,2888.22,8918.75,Disk thrash suspected
server_4,22:53:10,22:53:40,2633.87,8918.75,Disk thrash suspected
server_4,22:53:20,22:53:50,720.24,8918.75,Disk thrash suspected
server_4,22:53:30,22:54:00,890.04,155.86,""
server_4,22:53:40,22:54:10,890.04,155.86,""
server_4,22:53:50,22:54:20,890.04,155.86,""
server_5,20:54:00,20:54:30,2333.37,1132.65,""
server_5,20:54:10,20:54:40,933.38,131.45,""
server_5,20:54:20,20:54:50,933.38,131.45,""
server_5,20:54:30,20:55:00,16088.94,137.42,Possible DDoS
server_5,20:54:40,20:55:10,16088.94,137.42,Possible DDoS
server_5,20:54:50,20:55:20,16088.94,137.42,Possible DDoS
server_5,20:55:00,20:55:30,7647.42,3717.88,Possible DDoS
server_5,20:55:10,20:55:40,7647.42,9818.79,Network flood + Disk thrash suspected
server_5,20:55:20,20:55:50,7647.42,9818.79,Network flood + Disk thrash suspected
server_5,20:55:30,20:56:00,3194.18,9818.79,Disk thrash suspected
server_5,20:55:40,20:56:10,3194.18,951.25,""
server_5,20:55:50,20:56:20,1011.50,98.12,""
server_5,20:56:00,20:56:30,1011.50,98.12,""
server_5,20:56:10,20:56:40,11642.83,114.76,Possible DDoS
server_5,20:56:20,20:56:50,11642.83,114.76,Possible DDoS
server_5,20:56:30,20:57:00,12555.73,114.76,Possible DDoS
server_5,20:56:40,20:57:10,12555.73,110.34,Possible DDoS
server_5,20:56:50,20:57:20,12555.73,4118.51,Possible DDoS
server_5,20:57:00,20:57:30,677.76,4118.51,""
server_5,20:57:10,20:57:40,3181.12,4118.51,""
server_5,20:57:20,20:57:50,3181.12,1599.17,""
server_5,20:57:30,20:58:00,3181.12,1599.17,""
server_5,20:57:40,20:58:10,3118.79,1599.17,""
server_5,20:57:50,20:58:20,868.28,3997.86,""
server_5,20:58:00,20:58:30,5867.98,3997.86,Possible DDoS
server_5,20:58:10,20:58:40,17840.81,3997.86,Possible DDoS
server_5,20:58:20,20:58:50,17840.81,5309.88,Network flood + Disk thrash suspected
server_5,20:58:30,20:59:00,17840.81,5309.88,Network flood + Disk thrash suspected
server_5,20:58:40,20:59:10,4502.74,5309.88,Disk thrash suspected
server_5,20:58:50,20:59:20,4502.74,1655.89,""
server_5,20:59:00,20:59:30,16150.86,1258.08,Possible DDoS
server_5,20:59:10,20:59:40,16150.86,1258.08,Possible DDoS
server_5,20:59:20,20:59:50,16150.86,5255.53,Network flood + Disk thrash suspected
server_5,20:59:30,21:00:00,4594.27,5255.53,Disk thrash suspected
server_5,20:59:40,21:00:10,4594.27,5255.53,Disk thrash suspected
server_5,20:59:50,21:00:20,15633.26,5150.49,Network flood + Disk thrash suspected
server_5,21:00:00,21:00:30,15633.26,5150.49,Network flood + Disk thrash suspected
server_5,21:00:10,21:00:40,15633.26,1293.04,Possible DDoS
server_5,21:00:20,21:00:50,12645.83,1293.04,Possible DDoS
server_5,21:00:30,21:01:00,12645.83,97.88,Possible DDoS
server_5,21:00:40,21:01:10,11521.95,97.88,Possible DDoS
server_5,21:00:50,21:01:20,19577.05,8256.43,Network flood + Disk thrash suspected
server_5,21:01:00,21:01:30,19577.05,8256.43,Network flood + Disk thrash suspected
server_5,21:01:10,21:01:40,19577.05,8256.43,Network flood + Disk thrash suspected
server_5,21:01:20,21:01:50,1034.24,5865.63,Disk thrash suspected
server_5,21:01:30,21:02:00,4530.86,1374.22,""
server_5,21:01:40,21:02:10,4530.86,1374.22,""
server_5,21:01:50,21:02:20,4530.86,1374.22,""
server_5,21:02:00,21:02:30,895.26,8838.34,Disk thrash suspected
server_5,21:02:10,21:02:40,14560.55,8838.34,Network flood + Disk thrash suspected
server_5,21:02:20,21:02:50,14560.55,8838.34,Network flood + Disk thrash suspected
server_5,21:02:30,21:03:00,14560.55,3295.32,Possible DDoS
server_5,21:02:40,21:03:10,8734.75,578.96,Possible DDoS
server_5,21:02:50,21:03:20,1433.16,578.96,""
server_5,21:03:00,21:03:30,4640.40,1885.56,""
server_5,21:03:10,21:03:40,4640.40,1885.56,""
server_5,21:03:20,21:03:50,4640.40,1885.56,""
server_5,21:03:30,21:04:00,909.13,132.58,""
server_5,21:03:40,21:04:10,4697.06,1925.76,Possible DDoS
server_5,21:03:50,21:04:20,4697.06,1925.76,Possible DDoS
server_5,21:04:00,21:04:30,4697.06,1925.76,Possible DDoS
server_5,21:04:10,21:04:40,2781.14,9491.66,Disk thrash suspected
server_5,21:04:20,21:04:50,2781.14,9491.66,Disk thrash suspected
server_5,21:04:30,21:05:00,561.92,9491.66,Disk thrash suspected
server_5,21:04:40,21:05:10,429.45,5312.05,Disk thrash suspected
server_5,21:04:50,21:05:20,3307.47,5312.05,Disk thrash suspected
server_5,21:05:00,21:05:30,3307.47,1772.34,""
server_5,21:05:10,21:05:40,3307.47,4632.92,Disk thrash suspected
server_5,21:05:20,21:05:50,2398.97,4632.92,Disk thrash suspected
server_5,21:05:30,21:06:00,765.77,4993.74,Disk thrash suspected
server_5,21:05:40,21:06:10,17199.79,4993.74,Network flood + Disk thrash suspected
server_5,21:05:50,21:06:20,17199.79,4993.74,Network flood + Disk thrash suspected
server_5,21:06:00,21:06:30,17199.79,145.09,Possible DDoS
server_5,21:06:10,21:06:40,9494.94,145.09,Possible DDoS
server_5,21:06:20,21:06:50,9494.94,145.09,Possible DDoS
server_5,21:06:30,21:07:00,3146.79,1459.97,""
server_5,21:06:40,21:07:10,3146.79,1459.97,""
server_5,21:06:50,21:07:20,7048.64,1459.97,Possible DDoS
server_5,21:07:00,21:07:30,7048.64,1438.10,Possible DDoS
server_5,21:07:10,21:07:40,7048.64,1285.78,Possible DDoS
server_5,21:07:20,21:07:50,2113.26,766.99,""
server_5,21:07:30,21:08:00,2113.26,766.99,""
server_5,21:07:40,21:08:10,2113.26,7290.74,Disk thrash suspected
server_5,21:07:50,21:08:20,6661.48,7290.74,Network flood + Disk thrash suspected
server_5,21:08:00,21:08:30,6661.48,7290.74,Network flood + Disk thrash suspected
server_5,21:08:10,21:08:40,6661.48,1148.11,Possible DDoS
server_5,21:08:20,21:08:50,2558.91,1148.11,""
server_5,21:08:30,21:09:00,3492.30,1380.47,""
server_5,21:08:40,21:09:10,18874.33,1380.47,Possible DDoS
server_5,21:08:50,21:09:20,18874.33,1380.47,Possible DDoS
server_5,21:09:00,21:09:30,18874.33,6823.28,Network flood + Disk thrash suspected
server_5,21:09:10,21:09:40,8832.49,6823.28,Network flood + Disk thrash suspected
server_5,21:09:20,21:09:50,469.77,6823.28,Disk thrash suspected
server_5,21:09:30,21:10:00,3251.18,3713.23,""
server_5,21:09:40,21:10:10,3251.18,5349.72,Disk thrash suspected
server_5,21:09:50,21:10:20,7052.52,5349.72,Network flood + Disk thrash suspected
server_5,21:10:00,21:10:30,7052.52,5349.72,Network flood + Disk thrash suspected
server_5,21:10:10,21:10:40,7052.52,684.41,Possible DDoS
server_5,21:10:20,21:10:50,2512.23,527.63,""
server_5,21:10:30,21:11:00,3982.73,1195.43,""
server_5,21:10:40,21:11:10,16304.71,1195.43,Possible DDoS
server_5,21:10:50,21:11:20,16304.71,1195.43,Possible DDoS
server_5,21:11:00,21:11:30,16304.71,1099.20,Possible DDoS
server_5,21:11:10,21:11:40,2562.09,7831.21,Disk thrash suspected
server_5,21:11:20,21:11:50,2562.09,7831.21,Disk thrash suspected
server_5,21:11:30,21:12:00,877.80,8417.14,Disk thrash suspected
server_5,21:11:40,21:12:10,18051.81,8417.14,Network flood + Disk thrash suspected
server_5,21:11:50,21:12:20,18051.81,8417.14,Network flood + Disk thrash suspected
server_5,21:12:00,21:12:30,18051.81,172.26,Possible DDoS
server_5,21:12:10,21:12:40,14833.28,115.06,Possible DDoS
server_5,21:12:20,21:12:50,14833.28,4182.65,Possible DDoS
server_5,21:12:30,21:13:00,983.57,4182.65,""
server_5,21:12:40,21:13:10,983.57,4182.65,""
server_5,21:12:50,21:13:20,916.02,168.29,""
server_5,21:13:00,21:13:30,13700.88,168.29,Possible DDoS
server_5,21:13:10,21:13:40,13700.88,1763.72,Possible DDoS
server_5,21:13:20,21:13:50,13700.88,1763.72,Possible DDoS
server_5,21:13:30,21:14:00,3780.79,1763.72,""
server_5,21:13:40,21:14:10,609.78,57.51,""
