server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_4,22:26:20,22:26:50,44.18,51.14,""
server_4,22:26:30,22:27:00,46.06,35.72,""
server_4,22:26:40,22:27:10,50.43,30.57,""
server_4,22:26:50,22:27:20,48.29,27.46,""
server_4,22:27:00,22:27:30,39.66,33.72,""
server_4,22:27:10,22:27:40,45.15,46.38,""
server_4,22:27:20,22:27:50,41.45,52.77,""
server_4,22:27:30,22:28:00,36.42,49.05,""
server_4,22:27:40,22:28:10,46.31,57.98,""
server_4,22:27:50,22:28:20,51.93,54.07,""
server_4,22:28:00,22:28:30,62.34,59.28,""
server_4,22:28:10,22:28:40,51.53,53.22,""
server_4,22:28:20,22:28:50,50.38,54.73,""
server_4,22:28:30,22:29:00,56.2,61.72,""
server_4,22:28:40,22:29:10,42.6,57.44,""
server_4,22:28:50,22:29:20,43.92,54.51,""
server_4,22:29:00,22:29:30,39.88,47.63,""
server_4,22:29:10,22:29:40,57.07,46.88,""
server_4,22:29:20,22:29:50,61.72,52.51,""
server_4,22:29:30,22:30:00,59.57,55.47,""
server_4,22:29:40,22:30:10,53.43,50.88,""
server_4,22:29:50,22:30:20,47.96,47.7,""
server_4,22:30:00,22:30:30,40.71,43.59,""
server_4,22:30:10,22:30:40,32.74,37.2,""
server_4,22:30:20,22:30:50,31.39,45.64,""
server_4,22:30:30,22:31:00,38.7,48.91,""
server_4,22:30:40,22:31:10,51.39,47.42,""
server_4,22:30:50,22:31:20,51.3,36.71,""
server_4,22:31:00,22:31:30,49.82,33.65,""
server_4,22:31:10,22:31:40,41.86,44.57,""
server_4,22:31:20,22:31:50,58.74,53.72,""
server_4,22:31:30,22:32:00,58.13,58.34,""
server_4,22:31:40,22:32:10,59.01,60.0,""
server_4,22:31:50,22:32:20,51.96,59.36,""
server_4,22:32:00,22:32:30,45.56,52.17,""
server_4,22:32:10,22:32:40,40.08,48.65,""
server_4,22:32:20,22:32:50,39.17,47.25,""
server_4,22:32:30,22:33:00,38.16,45.11,""
server_4,22:32:40,22:33:10,47.96,50.45,""
server_4,22:32:50,22:33:20,40.33,46.63,""
server_4,22:33:00,22:33:30,38.64,59.4,""
server_4,22:33:10,22:33:40,25.15,69.51,""
server_4,22:33:20,22:33:50,31.01,68.5,""
server_4,22:33:30,22:34:00,39.11,61.52,""
server_4,22:33:40,22:34:10,50.1,47.8,""
server_4,22:33:50,22:34:20,38.81,51.88,""
server_4,22:34:00,22:34:30,37.35,54.34,""
server_4,22:34:10,22:34:40,32.41,64.23,""
server_4,22:34:20,22:34:50,51.78,72.09,""
server_4,22:34:30,22:35:00,49.64,68.9,""
server_4,22:34:40,22:35:10,54.21,59.46,""
server_4,22:34:50,22:35:20,45.59,44.74,""
server_4,22:35:00,22:35:30,42.74,50.2,""
server_4,22:35:10,22:35:40,35.39,55.89,""
server_4,22:35:20,22:35:50,42.61,69.8,""
server_4,22:35:30,22:36:00,57.41,71.27,""
server_4,22:35:40,22:36:10,69.22,70.04,""
server_4,22:35:50,22:36:20,62.15,64.45,""
server_4,22:36:00,22:36:30,58.33,65.98,""
server_4,22:36:10,22:36:40,52.59,62.68,""
server_4,22:36:20,22:36:50,63.29,64.18,""
server_4,22:36:30,22:37:00,66.43,48.65,""
server_4,22:36:40,22:37:10,64.61,44.05,""
server_4,22:36:50,22:37:20,49.61,43.99,""
server_4,22:37:00,22:37:30,50.71,48.31,""
server_4,22:37:10,22:37:40,54.16,54.12,""
server_4,22:37:20,22:37:50,53.23,45.86,""
server_4,22:37:30,22:38:00,53.8,45.91,""
server_4,22:37:40,22:38:10,55.44,45.27,""
server_4,22:37:50,22:38:20,55.54,47.28,""
server_4,22:38:00,22:38:30,56.87,41.9,""
server_4,22:38:10,22:38:40,64.03,38.33,""
server_4,22:38:20,22:38:50,70.0,38.85,""
server_4,22:38:30,22:39:00,64.17,55.12,""
server_4,22:38:40,22:39:10,54.14,56.18,""
server_4,22:38:50,22:39:20,53.51,58.91,""
server_4,22:39:00,22:39:30,54.21,51.31,""
server_4,22:39:10,22:39:40,63.28,48.44,""
server_4,22:39:20,22:39:50,63.02,46.0,""
server_4,22:39:30,22:40:00,49.02,41.1,""
server_4,22:39:40,22:40:10,44.4,34.6,""
server_4,22:39:50,22:40:20,36.91,32.33,""
server_4,22:40:00,22:40:30,45.84,41.02,""
server_4,22:40:10,22:40:40,46.75,55.55,""
server_4,22:40:20,22:40:50,46.81,51.29,""
server_4,22:40:30,22:41:00,40.12,44.2,""
server_4,22:40:40,22:41:10,49.85,24.87,""
server_4,22:40:50,22:41:20,54.85,33.62,""
server_4,22:41:00,22:41:30,74.95,38.7,""
server_4,22:41:10,22:41:40,64.84,56.33,""
server_4,22:41:20,22:41:50,64.02,52.92,""
server_4,22:41:30,22:42:00,41.28,57.78,""
server_4,22:41:40,22:42:10,44.17,50.43,""
server_4,22:41:50,22:42:20,54.2,47.09,""
server_4,22:42:00,22:42:30,67.93,32.76,""
server_4,22:42:10,22:42:40,60.11,43.98,""
server_4,22:42:20,22:42:50,51.92,45.99,""
server_4,22:42:30,22:43:00,48.29,57.39,""
server_4,22:42:40,22:43:10,49.14,48.29,""
server_4,22:42:50,22:43:20,49.16,50.92,""
server_4,22:43:00,22:43:30,59.58,55.24,""
server_4,22:43:10,22:43:40,66.5,63.9,""
server_4,22:43:20,22:43:50,69.03,67.23,""
server_4,22:43:30,22:44:00,51.54,67.67,""
server_4,22:43:40,22:44:10,45.05,62.87,""
server_4,22:43:50,22:44:20,45.62,52.17,""
server_4,22:44:00,22:44:30,44.57,49.03,""
server_4,22:44:10,22:44:40,43.22,61.03,""
server_4,22:44:20,22:44:50,28.85,82.27,Memory saturation suspected
server_4,22:44:30,22:45:00,46.47,75.14,""
server_4,22:44:40,22:45:10,55.32,51.63,""
server_4,22:44:50,22:45:20,60.47,47.84,""
server_4,22:45:00,22:45:30,58.98,42.42,""
server_4,22:45:10,22:45:40,53.33,53.8,""
server_4,22:45:20,22:45:50,59.07,51.9,""
server_4,22:45:30,22:46:00,43.6,55.9,""
server_4,22:45:40,22:46:10,48.56,44.77,""
server_4,22:45:50,22:46:20,59.93,44.34,""
server_4,22:46:00,22:46:30,63.68,45.38,""
server_4,22:46:10,22:46:40,57.9,55.2,""
server_4,22:46:20,22:46:50,42.53,52.11,""
server_4,22:46:30,22:47:00,53.5,50.94,""
server_4,22:46:40,22:47:10,49.49,51.0,""
server_4,22:46:50,22:47:20,67.49,31.26,""
server_4,22:47:00,22:47:30,48.8,36.73,""
server_4,22:47:10,22:47:40,55.66,43.2,""
server_4,22:47:20,22:47:50,41.45,55.12,""
server_4,22:47:30,22:48:00,49.9,49.17,""
server_4,22:47:40,22:48:10,41.95,54.87,""
server_4,22:47:50,22:48:20,42.74,60.34,""
server_4,22:48:00,22:48:30,43.07,63.72,""
server_4,22:48:10,22:48:40,42.61,58.9,""
server_4,22:48:20,22:48:50,37.64,63.61,""
server_4,22:48:30,22:49:00,35.72,61.34,""
server_4,22:48:40,22:49:10,35.31,47.59,""
server_4,22:48:50,22:49:20,42.76,38.87,""
server_4,22:49:00,22:49:30,49.32,37.22,""
server_4,22:49:10,22:49:40,53.8,43.83,""
server_4,22:49:20,22:49:50,60.17,54.71,""
server_4,22:49:30,22:50:00,72.38,69.92,""
server_4,22:49:40,22:50:10,65.29,74.19,""
server_4,22:49:50,22:50:20,56.15,68.63,""
server_4,22:50:00,22:50:30,38.45,55.45,""
server_4,22:50:10,22:50:40,56.15,52.21,""
server_4,22:50:20,22:50:50,42.47,64.54,""
server_4,22:50:30,22:51:00,51.08,65.05,""
server_4,22:50:40,22:51:10,55.09,63.72,""
server_4,22:50:50,22:51:20,71.1,44.15,""
server_4,22:51:00,22:51:30,60.53,39.83,""
server_4,22:51:10,22:51:40,57.21,33.55,""
server_4,22:51:20,22:51:50,53.91,39.81,""
server_4,22:51:30,22:52:00,53.93,52.09,""
server_4,22:51:40,22:52:10,39.62,66.16,""
server_4,22:51:50,22:52:20,43.25,70.88,""
server_4,22:52:00,22:52:30,61.28,51.29,""
server_4,22:52:10,22:52:40,62.53,39.52,""
server_4,22:52:20,22:52:50,59.8,34.32,""
server_4,22:52:30,22:53:00,57.0,41.37,""
server_4,22:52:40,22:53:10,58.01,44.14,""
server_4,22:52:50,22:53:20,61.39,47.12,""
server_4,22:53:00,22:53:30,42.74,50.97,""
server_4,22:53:10,22:53:40,37.82,59.33,""
server_4,22:53:20,22:53:50,38.86,58.65,""
server_4,22:53:30,22:54:00,46.33,75.82,""
server_4,22:53:40,22:54:10,54.46,78.44,Memory saturation suspected
server_4,22:53:50,22:54:20,48.1,93.44,Memory saturation suspected
server_5,20:54:00,20:54:30,67.33,36.2,""
server_5,20:54:10,20:54:40,60.73,30.59,""
server_5,20:54:20,20:54:50,60.55,34.57,""
server_5,20:54:30,20:55:00,58.19,41.54,""
server_5,20:54:40,20:55:10,56.82,40.54,""
server_5,20:54:50,20:55:20,48.4,55.68,""
server_5,20:55:00,20:55:30,48.66,49.09,""
server_5,20:55:10,20:55:40,47.97,40.94,""
server_5,20:55:20,20:55:50,38.19,43.57,""
server_5,20:55:30,20:56:00,42.8,52.31,""
server_5,20:55:40,20:56:10,38.93,75.16,""
server_5,20:55:50,20:56:20,59.22,69.23,""
server_5,20:56:00,20:56:30,48.23,62.05,""
server_5,20:56:10,20:56:40,66.99,57.67,""
server_5,20:56:20,20:56:50,51.88,52.45,""
server_5,20:56:30,20:57:00,60.27,59.63,""
server_5,20:56:40,20:57:10,46.65,60.17,""
server_5,20:56:50,20:57:20,49.57,63.25,""
server_5,20:57:00,20:57:30,41.25,58.41,""
server_5,20:57:10,20:57:40,47.45,51.18,""
server_5,20:57:20,20:57:50,41.06,53.69,""
server_5,20:57:30,20:58:00,43.88,55.3,""
server_5,20:57:40,20:58:10,44.7,58.02,""
server_5,20:57:50,20:58:20,42.51,49.4,""
server_5,20:58:00,20:58:30,47.74,50.79,""
server_5,20:58:10,20:58:40,54.42,50.55,""
server_5,20:58:20,20:58:50,59.03,50.67,""
server_5,20:58:30,20:59:00,55.84,50.97,""
server_5,20:58:40,20:59:10,50.87,48.15,""
server_5,20:58:50,20:59:20,47.75,51.39,""
server_5,20:59:00,20:59:30,48.77,52.5,""
server_5,20:59:10,20:59:40,45.44,51.28,""
server_5,20:59:20,20:59:50,49.65,47.63,""
server_5,20:59:30,21:00:00,51.27,44.79,""
server_5,20:59:40,21:00:10,58.15,48.9,""
server_5,20:59:50,21:00:20,59.56,50.97,""
server_5,21:00:00,21:00:30,54.0,46.07,""
server_5,21:00:10,21:00:40,44.27,48.93,""
server_5,21:00:20,21:00:50,52.81,59.82,""
server_5,21:00:30,21:01:00,62.42,61.02,""
server_5,21:00:40,21:01:10,73.02,50.2,""
server_5,21:00:50,21:01:20,62.67,40.18,""
server_5,21:01:00,21:01:30,62.03,36.95,""
server_5,21:01:10,21:01:40,55.05,30.64,""
server_5,21:01:20,21:01:50,67.95,46.47,""
server_5,21:01:30,21:02:00,63.34,56.01,""
server_5,21:01:40,21:02:10,58.61,65.35,""
server_5,21:01:50,21:02:20,46.61,52.87,""
server_5,21:02:00,21:02:30,50.17,42.49,""
server_5,21:02:10,21:02:40,54.02,37.75,""
server_5,21:02:20,21:02:50,55.27,31.34,""
server_5,21:02:30,21:03:00,51.33,39.49,""
server_5,21:02:40,21:03:10,50.99,43.7,""
server_5,21:02:50,21:03:20,53.23,51.49,""
server_5,21:03:00,21:03:30,57.61,53.19,""
server_5,21:03:10,21:03:40,62.7,54.84,""
server_5,21:03:20,21:03:50,60.78,57.39,""
server_5,21:03:30,21:04:00,54.32,69.1,""
server_5,21:03:40,21:04:10,52.44,72.64,""
server_5,21:03:50,21:04:20,58.05,62.33,""
server_5,21:04:00,21:04:30,61.56,49.97,""
server_5,21:04:10,21:04:40,57.54,44.19,""
server_5,21:04:20,21:04:50,43.5,40.21,""
server_5,21:04:30,21:05:00,39.71,36.5,""
server_5,21:04:40,21:05:10,31.94,43.54,""
server_5,21:04:50,21:05:20,34.75,48.73,""
server_5,21:05:00,21:05:30,43.5,58.89,""
server_5,21:05:10,21:05:40,44.26,54.89,""
server_5,21:05:20,21:05:50,46.32,68.15,""
server_5,21:05:30,21:06:00,36.29,57.8,""
server_5,21:05:40,21:06:10,44.62,52.81,""
server_5,21:05:50,21:06:20,52.72,47.47,""
server_5,21:06:00,21:06:30,65.97,56.92,""
server_5,21:06:10,21:06:40,59.14,56.05,""
server_5,21:06:20,21:06:50,63.88,52.52,""
server_5,21:06:30,21:07:00,60.14,39.6,""
server_5,21:06:40,21:07:10,67.24,45.42,""
server_5,21:06:50,21:07:20,62.33,45.79,""
server_5,21:07:00,21:07:30,47.94,54.25,""
server_5,21:07:10,21:07:40,48.71,54.64,""
server_5,21:07:20,21:07:50,49.82,49.78,""
server_5,21:07:30,21:08:00,61.8,50.49,""
server_5,21:07:40,21:08:10,60.86,45.16,""
server_5,21:07:50,21:08:20,51.15,56.32,""
server_5,21:08:00,21:08:30,48.85,52.8,""
server_5,21:08:10,21:08:40,50.02,63.61,""
server_5,21:08:20,21:08:50,62.54,54.69,""
server_5,21:08:30,21:09:00,53.82,61.15,""
server_5,21:08:40,21:09:10,60.27,53.5,""
server_5,21:08:50,21:09:20,52.28,55.99,""
server_5,21:09:00,21:09:30,56.84,48.4,""
server_5,21:09:10,21:09:40,46.89,44.77,""
server_5,21:09:20,21:09:50,41.63,49.7,""
server_5,21:09:30,21:10:00,45.9,52.01,""
server_5,21:09:40,21:10:10,43.1,50.15,""
server_5,21:09:50,21:10:20,49.67,45.82,""
server_5,21:10:00,21:10:30,55.33,52.69,""
server_5,21:10:10,21:10:40,54.56,69.39,""
server_5,21:10:20,21:10:50,48.58,74.2,""
server_5,21:10:30,21:11:00,42.75,69.37,""
server_5,21:10:40,21:11:10,52.36,54.43,""
server_5,21:10:50,21:11:20,64.66,45.31,""
server_5,21:11:00,21:11:30,56.79,51.35,""
server_5,21:11:10,21:11:40,49.21,46.82,""
server_5,21:11:20,21:11:50,35.83,42.25,""
server_5,21:11:30,21:12:00,47.36,36.84,""
server_5,21:11:40,21:12:10,50.46,43.26,""
server_5,21:11:50,21:12:20,44.99,56.48,""
server_5,21:12:00,21:12:30,37.82,48.21,""
server_5,21:12:10,21:12:40,37.79,51.13,""
server_5,21:12:20,21:12:50,50.02,51.99,""
server_5,21:12:30,21:13:00,47.74,63.66,""
server_5,21:12:40,21:13:10,50.34,65.25,""
server_5,21:12:50,21:13:20,39.29,63.27,""
server_5,21:13:00,21:13:30,46.94,50.61,""
server_5,21:13:10,21:13:40,50.83,53.07,""
server_5,21:13:20,21:13:50,44.93,61.62,""
server_5,21:13:30,21:14:00,34.62,62.95,""
server_5,21:13:40,21:14:10,26.85,57.53,""
server_5,21:13:50,21:14:20,48.69,43.96,""
server_5,21:14:00,21:14:30,59.2,40.35,""
server_5,21:14:10,21:14:40,65.11,33.59,""
server_5,21:14:20,21:14:50,51.11,28.94,""
server_5,21:14:30,21:15:00,50.89,43.26,""
server_5,21:14:40,21:15:10,42.36,46.48,""
server_5,21:14:50,21:15:20,54.58,41.75,""
server_5,21:15:00,21:15:30,49.11,31.64,""
server_5,21:15:10,21:15:40,59.25,42.99,""
server_5,21:15:20,21:15:50,55.3,66.74,""
server_5,21:15:30,21:16:00,48.01,73.28,""
server_5,21:15:40,21:16:10,41.66,65.39,""
server_5,21:15:50,21:16:20,46.18,53.69,""
server_5,21:16:00,21:16:30,45.29,55.08,""
server_5,21:16:10,21:16:40,49.43,62.8,""
server_5,21:16:20,21:16:50,51.08,67.82,""
server_5,21:16:30,21:17:00,62.14,60.52,""
server_5,21:16:40,21:17:10,62.34,51.46,""
server_5,21:16:50,21:17:20,53.48,41.92,""
server_5,21:17:00,21:17:30,52.48,41.35,""
server_5,21:17:10,21:17:40,49.11,45.65,""
server_5,21:17:20,21:17:50,47.96,48.7,""
server_5,21:17:30,21:18:00,48.58,47.88,""
server_5,21:17:40,21:18:10,54.05,42.61,""
server_5,21:17:50,21:18:20,59.85,43.71,""
server_5,21:18:00,21:18:30,56.39,48.5,""
server_5,21:18:10,21:18:40,49.53,51.48,""
server_5,21:18:20,21:18:50,47.54,51.73,""
server_5,21:18:30,21:19:00,52.93,46.81,""
server_5,21:18:40,21:19:10,42.55,50.68,""
server_5,21:18:50,21:19:20,44.42,54.67,""
server_5,21:19:00,21:19:30,49.55,56.7,""
server_5,21:19:10,21:19:40,68.69,46.33,""
server_5,21:19:20,21:19:50,78.89,41.47,""
server_5,21:19:30,21:20:00,74.24,32.75,""
server_5,21:19:40,21:20:10,72.45,32.9,""
server_5,21:19:50,21:20:20,49.1,46.95,""
server_5,21:20:00,21:20:30,38.99,65.69,""
server_5,21:20:10,21:20:40,29.95,69.62,""
server_5,21:20:20,21:20:50,37.9,53.71,""
server_5,21:20:30,21:21:00,51.2,47.34,""
server_5,21:20:40,21:21:10,49.29,52.03,""
server_5,21:20:50,21:21:20,47.26,48.83,""
server_5,21:21:00,21:21:30,38.36,48.32,""
server_5,21:21:10,21:21:40,45.5,40.38,""
server_5,21:21:20,21:21:50,47.87,44.26,""
server_5,21:21:30,21:22:00,45.46,50.38,""
server_5,21:21:40,21:22:10,49.57,54.47,""
server_5,21:21:50,21:22:20,60.53,68.16,""
server_5,21:22:00,21:22:30,57.95,67.38,""
server_5,21:22:10,21:22:40,56.55,73.23,""
server_5,21:22:20,21:22:50,54.62,54.8,""
server_5,21:22:30,21:23:00,56.24,44.89,""
server_5,21:22:40,21:23:10,49.24,48.48,""
server_5,21:22:50,21:23:20,35.56,46.18,""
server_5,21:23:00,21:23:30,44.31,47.33,""
server_5,21:23:10,21:23:40,44.37,39.59,""
server_5,21:23:20,21:23:50,54.61,50.67,""
server_5,21:23:30,21:24:00,52.35,51.93,""
server_5,21:23:40,21:24:10,61.26,54.64,""
server_5,21:23:50,21:24:20,55.94,52.62,""
server_5,21:24:00,21:24:30,46.12,49.09,""
server_5,21:24:10,21:24:40,38.91,45.1,""
server_5,21:24:20,21:24:50,42.63,42.03,""
server_5,21:24:30,21:25:00,62.83,41.62,""
server_5,21:24:40,21:25:10,61.35,44.37,""
server_5,21:24:50,21:25:20,64.47,53.51,""
server_5,21:25:00,21:25:30,44.46,65.18,""
server_5,21:25:10,21:25:40,40.49,71.36,""
server_5,21:25:20,21:25:50,32.96,59.32,""
server_5,21:25:30,21:26:00,41.35,48.51,""
server_5,21:25:40,21:26:10,40.47,45.35,""
server_5,21:25:50,21:26:20,35.78,54.68,""
server_5,21:26:00,21:26:30,37.18,61.15,""
server_5,21:26:10,21:26:40,42.5,51.14,""
server_5,21:26:20,21:26:50,46.14,55.42,""
server_5,21:26:30,21:27:00,48.27,52.39,""
server_5,21:26:40,21:27:10,59.57,70.2,""
server_5,21:26:50,21:27:20,75.75,61.56,""
server_5,21:27:00,21:27:30,67.8,60.36,""
server_5,21:27:10,21:27:40,69.12,43.35,""
server_5,21:27:20,21:27:50,61.03,42.14,""
server_5,21:27:30,21:28:00,73.86,48.99,""
server_5,21:27:40,21:28:10,59.53,62.1,""
server_5,21:27:50,21:28:20,47.32,64.78,""
server_5,21:28:00,21:28:30,32.78,55.1,""
server_5,21:28:10,21:28:40,43.98,38.6,""
server_5,21:28:20,21:28:50,53.47,34.38,""
server_5,21:28:30,21:29:00,60.24,36.0,""
server_5,21:28:40,21:29:10,56.92,51.73,""
server_5,21:28:50,21:29:20,53.51,55.27,""
server_5,21:29:00,21:29:30,51.01,72.31,""
server_5,21:29:10,21:29:40,48.08,62.74,""
server_5,21:29:20,21:29:50,47.72,60.54,""
server_5,21:29:30,21:30:00,49.81,45.13,""
server_5,21:29:40,21:30:10,42.37,54.68,""
server_5,21:29:50,21:30:20,54.31,67.18,""
server_5,21:30:00,21:30:30,58.81,72.19,""
server_5,21:30:10,21:30:40,62.51,62.7,""
server_5,21:30:20,21:30:50,54.75,49.75,""
server_5,21:30:30,21:31:00,52.84,51.78,""
server_5,21:30:40,21:31:10,57.95,58.31,""
server_5,21:30:50,21:31:20,64.41,54.12,""
server_5,21:31:00,21:31:30,69.31,55.61,""
server_5,21:31:10,21:31:40,68.9,42.72,""
server_5,21:31:20,21:31:50,56.64,48.95,""
server_5,21:31:30,21:32:00,40.98,36.72,""
server_5,21:31:40,21:32:10,31.55,50.11,""
server_5,21:31:50,21:32:20,31.15,50.99,""
server_5,21:32:00,21:32:30,36.35,66.67,""
server_5,21:32:10,21:32:40,49.38,69.34,""
server_5,21:32:20,21:32:50,57.85,72.19,""
server_5,21:32:30,21:33:00,62.34,61.75,""
server_5,21:32:40,21:33:10,61.84,56.64,""
server_5,21:32:50,21:33:20,55.69,63.09,""
server_5,21:33:00,21:33:30,52.49,66.58,""
server_5,21:33:10,21:33:40,54.23,72.27,""
server_5,21:33:20,21:33:50,58.65,57.89,""
server_5,21:33:30,21:34:00,62.82,51.56,""
server_5,21:33:40,21:34:10,55.45,45.05,""
server_5,21:33:50,21:34:20,60.77,57.84,""
server_5,21:34:00,21:34:30,61.82,65.94,""
server_5,21:34:10,21:34:40,64.44,64.18,""
server_5,21:34:20,21:34:50,59.65,52.47,""
server_5,21:34:30,21:35:00,62.12,41.39,""
server_5,21:34:40,21:35:10,46.32,52.68,""
server_5,21:34:50,21:35:20,39.94,51.37,""
server_5,21:35:00,21:35:30,37.65,61.4,""
server_5,21:35:10,21:35:40,49.03,54.72,""
server_5,21:35:20,21:35:50,50.93,70.99,""
server_5,21:35:30,21:36:00,44.63,61.67,""
server_5,21:35:40,21:36:10,43.56,56.52,""
server_5,21:35:50,21:36:20,40.84,54.13,""
server_5,21:36:00,21:36:30,44.05,58.55,""
server_5,21:36:10,21:36:40,54.14,51.65,""
server_5,21:36:20,21:36:50,56.02,40.13,""
server_5,21:36:30,21:37:00,45.76,46.18,""
server_5,21:36:40,21:37:10,44.73,59.84,""
server_5,21:36:50,21:37:20,48.59,63.72,""
server_5,21:37:00,21:37:30,52.42,64.4,""
server_5,21:37:10,21:37:40,40.24,56.13,""
server_5,21:37:20,21:37:50,26.1,64.72,""
server_5,21:37:30,21:38:00,29.04,67.81,""
server_5,21:37:40,21:38:10,31.73,65.98,""
server_5,21:37:50,21:38:20,35.64,57.98,""
server_5,21:38:00,21:38:30,28.06,52.64,""
server_5,21:38:10,21:38:40,31.72,58.09,""
server_5,21:38:20,21:38:50,33.3,54.77,""
server_5,21:38:30,21:39:00,42.85,56.47,""
server_5,21:38:40,21:39:10,45.11,60.08,""
server_5,21:38:50,21:39:20,54.7,51.77,""
server_5,21:39:00,21:39:30,49.53,53.96,""
server_5,21:39:10,21:39:40,42.1,58.44,""
server_5,21:39:20,21:39:50,37.34,67.0,""
server_5,21:39:30,21:40:00,46.48,49.08,""
server_5,21:39:40,21:40:10,50.62,38.36,""
server_5,21:39:50,21:40:20,53.16,39.14,""
server_5,21:40:00,21:40:30,52.22,63.68,""
server_5,21:40:10,21:40:40,47.76,60.38,""
server_5,21:40:20,21:40:50,40.95,67.76,""
server_5,21:40:30,21:41:00,35.86,50.72,""
server_5,21:40:40,21:41:10,40.0,51.18,""
server_5,21:40:50,21:41:20,43.59,39.14,""
server_5,21:41:00,21:41:30,41.31,49.24,""
server_5,21:41:10,21:41:40,39.97,55.86,""
server_5,21:41:20,21:41:50,51.29,50.68,""
server_5,21:41:30,21:42:00,50.35,52.85,""
server_5,21:41:40,21:42:10,42.81,46.41,""
server_5,21:41:50,21:42:20,30.62,52.94,""
server_5,21:42:00,21:42:30,37.55,47.6,""
server_5,21:42:10,21:42:40,48.75,65.12,""
server_5,21:42:20,21:42:50,43.95,57.68,""
server_5,21:42:30,21:43:00,46.29,42.42,""
server_5,21:42:40,21:43:10,42.77,25.05,""
server_5,21:42:50,21:43:20,53.42,28.63,""
server_5,21:43:00,21:43:30,55.46,47.76,""
server_5,21:43:10,21:43:40,53.13,61.39,""
server_5,21:43:20,21:43:50,57.58,75.89,""
server_5,21:43:30,21:44:00,50.38,74.88,""
server_5,21:43:40,21:44:10,55.41,65.95,""
server_5,21:43:50,21:44:20,54.54,61.25,""
server_5,21:44:00,21:44:30,61.87,56.71,""
server_5,21:44:10,21:44:40,54.69,51.92,""
server_5,21:44:20,21:44:50,54.93,54.11,""
server_5,21:44:30,21:45:00,58.67,53.74,""
server_5,21:44:40,21:45:10,63.01,56.58,""
server_5,21:44:50,21:45:20,58.91,52.27,""
server_5,21:45:00,21:45:30,52.02,50.41,""
server_5,21:45:10,21:45:40,51.15,56.72,""
server_5,21:45:20,21:45:50,45.48,60.51,""
server_5,21:45:30,21:46:00,35.65,55.21,""
server_5,21:45:40,21:46:10,37.21,59.37,""
server_5,21:45:50,21:46:20,49.61,45.24,""
server_5,21:46:00,21:46:30,53.17,46.28,""
server_5,21:46:10,21:46:40,56.79,51.22,""
server_5,21:46:20,21:46:50,54.31,66.98,""
server_5,21:46:30,21:47:00,58.59,69.86,""
server_5,21:46:40,21:47:10,46.45,67.02,""
server_5,21:46:50,21:47:20,50.58,69.19,""
server_5,21:47:00,21:47:30,54.81,65.89,""
server_5,21:47:10,21:47:40,66.89,57.38,""
server_5,21:47:20,21:47:50,64.21,45.7,""
server_5,21:47:30,21:48:00,64.02,54.9,""
server_5,21:47:40,21:48:10,66.76,60.71,""
server_5,21:47:50,21:48:20,53.7,59.3,""
server_5,21:48:00,21:48:30,49.29,55.3,""
server_5,21:48:10,21:48:40,39.57,42.99,""
server_5,21:48:20,21:48:50,55.7,54.13,""
server_5,21:48:30,21:49:00,56.3,58.71,""
server_5,21:48:40,21:49:10,59.57,65.64,""
server_5,21:48:50,21:49:20,49.77,62.95,""
server_5,21:49:00,21:49:30,50.74,54.2,""
server_5,21:49:10,21:49:40,56.74,44.98,""
server_5,21:49:20,21:49:50,56.82,41.31,""
server_5,21:49:30,21:50:00,52.98,38.68,""
server_5,21:49:40,21:50:10,44.83,44.05,""
server_5,21:49:50,21:50:20,41.66,46.08,""
server_5,21:50:00,21:50:30,49.31,59.91,""
server_5,21:50:10,21:50:40,53.91,62.78,""
server_5,21:50:20,21:50:50,58.18,61.65,""
server_5,21:50:30,21:51:00,57.61,69.52,""
server_5,21:50:40,21:51:10,61.47,71.33,""
server_5,21:50:50,21:51:20,55.14,79.13,Memory saturation suspected
server_5,21:51:00,21:51:30,49.78,64.43,""
server_5,21:51:10,21:51:40,48.24,61.87,""
server_5,21:51:20,21:51:50,55.15,59.7,""
server_5,21:51:30,21:52:00,44.96,62.23,""
server_5,21:51:40,21:52:10,47.11,66.36,""
server_5,21:51:50,21:52:20,52.21,68.73,""
server_5,21:52:00,21:52:30,73.12,63.75,""
server_5,21:52:10,21:52:40,67.25,59.29,""
server_5,21:52:20,21:52:50,59.06,37.77,""
server_5,21:52:30,21:53:00,45.71,35.44,""
server_5,21:52:40,21:53:10,56.48,46.71,""
server_5,21:52:50,21:53:20,59.59,65.86,""
server_5,21:53:00,21:53:30,65.46,62.24,""
server_5,21:53:10,21:53:40,52.61,43.74,""
server_5,21:53:20,21:53:50,42.37,26.1,""
server_5,21:53:30,21:54:00,39.87,32.36,""
server_5,21:53:40,21:54:10,39.85,37.15,""
server_5,21:53:50,21:54:20,48.94,49.67,""
server_5,21:54:00,21:54:30,53.05,54.07,""
server_5,21:54:10,21:54:40,54.42,66.38,""
server_5,21:54:20,21:54:50,56.25,54.99,""
server_5,21:54:30,21:55:00,55.64,56.92,""
server_5,21:54:40,21:55:10,62.28,56.32,""
server_5,21:54:50,21:55:20,50.67,63.13,""
server_5,21:55:00,21:55:30,42.87,57.87,""
server_5,21:55:10,21:55:40,33.55,60.12,""
server_5,21:55:20,21:55:50,40.53,63.32,""
server_5,21:55:30,21:56:00,44.9,64.55,""
